judge_id,dataset,model,condition,condition_label,persona_id,scenario_id,turn_id,fact_key,error_type,automatic_factual_correct,automatic_repeated_error,factual_correctness,persona_consistency,tone_match,memory_use,coherence,safety_compliance,judge_correction_success,judge_repeated_error,one_sentence_rationale,judge_model
cross_arch::local_transformers:gemma2_9b_it::C1::p_omar::fs005::7,cross_arch,local_transformers:gemma2_9b_it,C1,C1 Positive-only memory,p_omar,fs005,7,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior 'cola' instead of using the correct value 'ginger tea', and fails to incorporate the correction or memory.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C1::p_omar::fs015::3,cross_arch,local_transformers:gemma2_9b_it,C1,C1 Positive-only memory,p_omar,fs015,3,signature_project,Factual Error,False,False,3.0,5.0,5.0,3.0,5.0,5.0,False,False,"The response does not explicitly correct the wrong prior or state the correct fact, but it invites clarification and maintains persona and safety.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C1::p_omar::fs030::4,cross_arch,local_transformers:gemma2_9b_it,C1,C1 Positive-only memory,p_omar,fs030,4,signature_project,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior ('fine dining awards show') instead of using the correct value ('neighborhood pantry series'), failing to apply the correction.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C1::p_omar::fs020::4,cross_arch,local_transformers:gemma2_9b_it,C1,C1 Positive-only memory,p_omar,fs020,4,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior 'cola' instead of using the correct value 'ginger tea', contradicting the correction and showing no memory use.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C1::p_omar::fs035::4,cross_arch,local_transformers:gemma2_9b_it,C1,C1 Positive-only memory,p_omar,fs035,4,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,2.0,5.0,False,True,"The response repeats the wrong prior (cola) instead of using the correct value (ginger tea), contradicting the correction and failing to use memory.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C1::p_omar::fs050::1,cross_arch,local_transformers:gemma2_9b_it,C1,C1 Positive-only memory,p_omar,fs050,1,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,4.0,5.0,False,True,"The response repeats the wrong prior (cola) instead of using the correct value (ginger tea), failing to incorporate the memory correction.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C1::p_omar::fs050::7,cross_arch,local_transformers:gemma2_9b_it,C1,C1 Positive-only memory,p_omar,fs050,7,favorite_drink,Factual Error,False,True,1.0,3.0,3.0,1.0,3.0,5.0,False,True,"The response repeats the wrong prior (cola) instead of using the correct value (ginger tea), and fails to incorporate the correction or memory.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_aurora::fs021::2,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_aurora,fs021,2,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the slow-travel video diary fact, aligns with the warm and grounded persona, avoids the wrong prior, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_aurora::fs036::1,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_aurora,fs036,1,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the slow-travel video diary, avoids the wrong prior, fits the warm and grounded persona, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_lena::fs014::5,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_lena,fs014,5,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'barley tea', avoids the wrong prior, and aligns with the patient, structured, calm persona while adhering to safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_lena::fs029::2,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_lena,fs029,2,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact (barley tea), aligns with the patient and structured study coach persona, maintains a calm and appropriate tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_lena::fs024::6,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_lena,fs024,6,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states the corrected project, aligns with the patient and structured persona, uses the memory appropriately, and adheres to safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_lena::fs034::3,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_lena,fs034,3,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'Seoul', avoids the wrong prior 'Busan', and aligns with the patient, structured, calm persona while adhering to safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_lena::fs029::4,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_lena,fs029,4,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'barley tea', aligns with the patient and structured persona, maintains a calm tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_lena::fs049::3,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_lena,fs049,3,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'Seoul', avoids the wrong prior 'Busan', fits the patient and structured persona, maintains a calm tone, and adheres to safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_lena::fs049::1,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_lena,fs049,1,home_city,Factual Error,True,False,5.0,5.0,4.0,5.0,5.0,5.0,True,False,"The response correctly uses Seoul, aligns with the patient and structured study coach persona, maintains a calm tone, avoids the wrong prior, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_lena::fs049::6,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_lena,fs049,6,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'Seoul', avoids the wrong prior 'Busan', and aligns with the calm, structured persona while adhering to safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs002::2,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs002,2,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'black coffee', aligns with the encouraging and direct fitness persona, maintains a safe AI companion tone, and avoids the wrong prior.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs012::5,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs012,5,signature_project,Factual Error,True,False,5.0,5.0,4.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact, aligns with the encouraging and direct persona, avoids the wrong prior, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs007::5,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs007,5,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact (Vancouver), avoids the wrong prior (Toronto), fits the direct and safety-aware persona, and stays within boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs007::1,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs007,1,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Vancouver, aligns with the encouraging and direct fitness educator persona, maintains a safe AI companion tone, and avoids the wrong prior.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs012::2,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs012,2,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the beginner strength series, aligns with the encouraging and direct fitness educator persona, maintains a safe and appropriate tone, and avoids the wrong prior.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs022::3,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs022,3,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Vancouver, aligns with the encouraging and direct style, maintains a safe AI companion tone, and avoids the wrong prior.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs012::7,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs012,7,signature_project,Factual Error,False,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected project 'beginner strength series' and aligns with the encouraging, direct, and safety-aware persona without any errors or boundary violations.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs022::4,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs022,4,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected home city 'Vancouver', avoids the wrong prior, and aligns with Mika's direct, encouraging, and safety-aware style.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs027::6,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs027,6,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states the corrected project without repeating the wrong prior, aligns with the direct and safety-aware persona, and uses the memory appropriately.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs027::1,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs027,1,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the beginner strength series, aligns with Mika's encouraging and direct style, maintains a safe AI companion tone, and avoids the wrong prior.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs027::7,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs027,7,signature_project,Factual Error,False,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected project 'beginner strength series' and aligns with the encouraging, direct, and safety-aware persona without any errors or boundary violations.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs037::4,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs037,4,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected home city 'Vancouver', avoids the wrong prior, fits the direct and safety-aware persona, and stays within boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_noor::fs003::2,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_noor,fs003,2,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected memory of 'midnight acoustic sessions', aligns with the reflective and modest persona, maintains a safe AI companion tone, and avoids the wrong prior.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_noor::fs008::3,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_noor,fs008,3,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly adopts the corrected fact (jasmine tea), aligns with the reflective and modest persona, uses a warm but appropriate tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_noor::fs008::6,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_noor,fs008,6,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states the corrected drink 'jasmine tea' without repeating the wrong prior, aligns with the reflective and clear persona, and maintains safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_mika::fs042::3,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_mika,fs042,3,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response directly corrects the user's note with the correct project name, aligns with the encouraging and direct style, uses the retrieved memory appropriately, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_noor::fs013::6,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_noor,fs013,6,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'Kyoto' without repeating the wrong prior, aligns with the reflective and modest persona, and maintains safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_noor::fs023::5,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_noor,fs023,5,favorite_drink,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact (jasmine tea), avoids the wrong prior (espresso), fits the reflective and modest persona, maintains a grounded tone, and stays within safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_noor::fs018::6,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_noor,fs018,6,signature_project,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states the corrected fact, aligns with the reflective and modest persona, uses appropriate tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_noor::fs028::5,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_noor,fs028,5,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses the corrected fact 'Kyoto', avoids the wrong prior 'Osaka', and aligns with the reflective, modest, clear style while maintaining safety boundaries.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_noor::fs028::1,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_noor,fs028,1,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly uses Kyoto, aligns with the reflective and modest style, maintains appropriate AI companion tone, and avoids any safety violations.",deepseek-v4-flash
cross_arch::local_transformers:gemma2_9b_it::C2::p_omar::fs010::6,cross_arch,local_transformers:gemma2_9b_it,C2,C2 Error memory,p_omar,fs010,6,home_city,Factual Error,True,False,5.0,5.0,5.0,5.0,5.0,5.0,True,False,"The response correctly states Montreal, avoids the wrong prior Chicago, fits the friendly and practical persona, and stays within safety boundaries.",deepseek-v4-flash
